Dates,FED policy,Gold,S&P 500,USD LIBOR 12M,USD LIBOR 3M,USDX,UST 10Y,UST 2Y,UST10Y-2Y,VIX,Aluminum,BBG commodity index,Cooper,Corn,Natural Gas,Nickel,Oil,Soy bean oil,Sugar,Wheat,Zinc,Financial Conditions, BBG IG Credit Index , BBG HY Credit Index 
12/05/2000,6,276.05,1420.96,7.35,6.73,109.9,6.51,6.9,-0.39,26.05,1452.1,102.82,84,236,3.35,10114,29.62,17.19,6.78,271,1161.95,-0.48,1.56,5.84
13/05/2000,6,276.05,1420.96,7.35,6.73,109.9,6.51,6.9,-0.39,26.05,1452.1,102.82,84,236,3.35,10114,29.62,17.19,6.78,271,1161.95,-0.48,1.56,5.84
14/05/2000,6,276.05,1420.96,7.35,6.73,109.9,6.51,6.9,-0.39,26.05,1452.1,102.82,84,236,3.35,10114,29.62,17.19,6.78,271,1161.95,-0.48,1.56,5.84
15/05/2000,6,274.8,1452.36,7.41,6.76,110.56,6.45,6.85,-0.4,24.86,1464.75,102.7,83.55,238.75,3.4,10282,29.92,17.03,6.95,282.25,1168.5,-0.572,1.56,5.84
16/05/2000,6.5,275.85,1466.04,7.41,6.76,111.31,6.42,6.87,-0.45,24.34,1505.25,103.05,84.6,235.5,3.45,10502,29.73,17,7.13,281.25,1184.25,-0.353,1.56,5.84
17/05/2000,6.5,272.85,1447.8,7.46,6.81,112.1,6.5,6.9,-0.4,23.98,1507.5,103.12,83.9,235.5,3.69,10487,29.32,17.05,7.06,277,1168,-0.608,1.56,5.84
18/05/2000,6.5,273.9,1437.21,7.49,6.82,112.09,6.54,6.91,-0.37,23.96,1500.25,103.98,84.2,238,3.71,10598,30.33,17.23,7.07,272,1162.25,-0.864,1.56,5.84
19/05/2000,6.5,273.55,1406.95,7.49,6.82,111.47,6.49,6.84,-0.35,25.44,1496.5,104.01,84,240,3.83,10520,29.89,17.19,7.21,276.25,1160,-1.037,1.56,5.84
20/05/2000,6.5,273.55,1406.95,7.49,6.82,111.47,6.49,6.84,-0.35,25.44,1496.5,104.01,84,240,3.83,10520,29.89,17.19,7.21,276.25,1160,-1.037,1.56,5.84
21/05/2000,6.5,273.55,1406.95,7.49,6.82,111.47,6.49,6.84,-0.35,25.44,1496.5,104.01,84,240,3.83,10520,29.89,17.19,7.21,276.25,1160,-1.037,1.56,5.84
22/05/2000,6.5,276.15,1400.72,7.45,6.82,111.18,6.44,6.81,-0.37,26,1495,103.17,82.85,241,3.75,10408,28.61,17.21,7.42,280.25,1161,-1.108,1.56,5.84
23/05/2000,6.5,274.15,1373.86,7.45,6.82,111.44,6.44,6.79,-0.35,25.87,1493.25,103.27,83.1,238.25,3.81,10440,28.78,17.24,7.45,281.25,1165.5,-1.022,1.56,5.84
24/05/2000,6.5,273.85,1399.05,7.43,6.82,111.22,6.47,6.83,-0.36,24.32,1485.5,104.64,83.6,235,4.07,10530,29.93,17.17,7.56,279.5,1168.25,-0.977,1.56,5.84
25/05/2000,6.5,270.9,1381.52,7.47,6.83,110.74,6.39,6.71,-0.32,24.58,1459.5,104.87,83.1,230.5,4.24,10428,30.51,16.76,7.76,279.5,1158.25,-1.146,1.56,5.84
26/05/2000,6.5,272.4,1378.02,7.45,6.83,109.12,6.33,6.67,-0.34,24.47,1472,104.71,83.05,233.5,4.41,10315,30,16.66,7.81,280.75,1149,-1.245,1.56,5.84
27/05/2000,6.5,272.4,1378.02,7.45,6.83,109.12,6.33,6.67,-0.34,24.47,1472,104.71,83.05,233.5,4.41,10315,30,16.66,7.81,280.75,1149,-1.245,1.56,5.84
28/05/2000,6.5,272.4,1378.02,7.45,6.83,109.12,6.33,6.67,-0.34,24.47,1472,104.71,83.05,233.5,4.41,10315,30,16.66,7.81,280.75,1149,-1.245,1.56,5.84
29/05/2000,6.5,272.25,1378.02,7.45,6.83,109.12,6.33,6.67,-0.34,24.47,1472,104.71,83.05,233.5,4.41,10435,30,16.66,7.81,280.75,1158,-1.285,1.56,5.84
30/05/2000,6.5,273.35,1422.45,7.45,6.84,108.93,6.38,6.73,-0.35,23.62,1438.5,103.92,81.15,224.25,4.35,9155,30.35,15.86,7.7,274.25,1125,-1.268,1.56,5.84
31/05/2000,6.5,272.6,1420.6,7.5,6.86,108.74,6.27,6.67,-0.4,23.65,1446.5,102.84,81.45,225,4.36,9090,29.01,15.87,7.55,274.75,1119,-1.733,1.65,6.07
01/06/2000,6.5,273.05,1448.81,7.48,6.87,109.05,6.19,6.59,-0.4,22.36,1449.5,103.45,81.15,225.5,4.06,9425,30.14,16.21,7.79,270.5,1113.25,-1.58,1.65,6.07
02/06/2000,6.5,279.9,1477.26,7.42,6.85,108.12,6.15,6.51,-0.36,21.48,1417.75,104.1,79.3,229,4.04,9480,30.35,16.76,8.14,271.25,1106.5,-1.198,1.65,6.07
03/06/2000,6.5,279.9,1477.26,7.42,6.85,108.12,6.15,6.51,-0.36,21.48,1417.75,104.1,79.3,229,4.04,9480,30.35,16.76,8.14,271.25,1106.5,-1.198,1.65,6.07
04/06/2000,6.5,279.9,1477.26,7.42,6.85,108.12,6.15,6.51,-0.36,21.48,1417.75,104.1,79.3,229,4.04,9480,30.35,16.76,8.14,271.25,1106.5,-1.198,1.65,6.07
05/06/2000,6.5,284.45,1467.63,7.27,6.79,107.46,6.12,6.49,-0.37,22.71,1436.5,104.2,80.2,224.25,4.4,9315,29.7,16.52,8,266,1098.25,-1.205,1.65,6.07
06/06/2000,6.5,288.75,1457.84,7.25,6.79,106.59,6.12,6.49,-0.37,23.05,1440.25,104.1,80.45,225.75,4.29,9195,29.75,16.44,8.15,267,1097,-1.04,1.65,6.07
07/06/2000,6.5,285.5,1471.36,7.26,6.8,106.18,6.14,6.53,-0.39,22.48,1424.5,102.78,79.45,219.75,3.95,8441,29.95,16.3,8.16,264.25,1079.25,-1.161,1.65,6.07
08/06/2000,6.5,284.45,1461.67,7.26,6.8,106.73,6.12,6.54,-0.42,22.77,1455,103.21,79.75,219,4.13,8669,29.78,16.5,8.18,266.5,1096.75,-1.183,1.65,6.07
09/06/2000,6.5,284.8,1456.95,7.29,6.81,106.99,6.13,6.54,-0.41,22.14,1469.5,103.69,79.8,219.25,4.16,8514,30.2,16.36,8.57,269.75,1100,-1.157,1.65,6.07
10/06/2000,6.5,284.8,1456.95,7.29,6.81,106.99,6.13,6.54,-0.41,22.14,1469.5,103.69,79.8,219.25,4.16,8514,30.2,16.36,8.57,269.75,1100,-1.157,1.65,6.07
11/06/2000,6.5,284.8,1456.95,7.29,6.81,106.99,6.13,6.54,-0.41,22.14,1469.5,103.69,79.8,219.25,4.16,8514,30.2,16.36,8.57,269.75,1100,-1.157,1.65,6.07
12/06/2000,6.5,286,1446,7.29,6.81,106.97,6.07,6.5,-0.43,22.32,1445.5,104,79.45,208.25,4.21,8107,31.74,16.3,8.49,265.75,1084.5,-1.318,1.65,6.07
13/06/2000,6.5,287.15,1469.44,7.27,6.81,106.4,6.12,6.48,-0.36,21.67,1472,104.48,80.15,207.75,4.16,8340,32.56,16.11,8.72,264.75,1100.5,-1.134,1.65,6.07
14/06/2000,6.5,291.3,1470.54,7.23,6.79,106.46,6.04,6.41,-0.37,21.48,1492.5,104.47,80.9,203.25,4.26,8180,32.85,16.11,8.82,261.25,1108.25,-1.312,1.65,6.07
15/06/2000,6.5,288.7,1478.73,7.19,6.78,106.88,6.05,6.42,-0.37,20.68,1553.25,104.75,81.8,205.75,4.46,8400,32.95,16.21,8.52,262.75,1107.8,-1.178,1.65,6.07
16/06/2000,6.5,291.1,1464.46,7.19,6.78,105.96,5.97,6.35,-0.38,20.5,1565.35,104.11,82.4,207.25,4.49,8069,32.33,16.45,8.19,263,1130.4,-1.294,1.65,6.07
17/06/2000,6.5,291.1,1464.46,7.19,6.78,105.96,5.97,6.35,-0.38,20.5,1565.35,104.11,82.4,207.25,4.49,8069,32.33,16.45,8.19,263,1130.4,-1.294,1.65,6.07
18/06/2000,6.5,291.1,1464.46,7.19,6.78,105.96,5.97,6.35,-0.38,20.5,1565.35,104.11,82.4,207.25,4.49,8069,32.33,16.45,8.19,263,1130.4,-1.294,1.65,6.07
19/06/2000,6.5,286.2,1486,7.14,6.76,106.33,6,6.38,-0.38,20.63,1552.25,103,82.8,205.5,4.06,8230,31.69,16.59,8.55,268.75,1137.5,-1.303,1.65,6.07
20/06/2000,6.5,286.6,1475.95,7.15,6.76,106.64,6.02,6.43,-0.41,20.88,1537.25,103.36,81.3,202.25,4.11,8005,33.05,16.61,8.62,273.75,1125.5,-1.291,1.65,6.07
21/06/2000,6.5,286.25,1479.13,7.19,6.77,107.43,6.11,6.5,-0.39,20.61,1559.5,104.51,82.45,203.5,4.38,7820,31.37,16.64,8.65,277,1120.75,-1.225,1.65,6.07
22/06/2000,6.5,285.75,1452.18,7.22,6.77,107.94,6.1,6.49,-0.39,22,1557.25,105.64,81.75,202.75,4.55,8075,32.19,16.41,8.51,277.5,1131.5,-1.266,1.65,6.07
23/06/2000,6.5,283.55,1441.48,7.22,6.77,108.1,6.19,6.54,-0.35,22.34,1544.25,104.88,81.05,199.5,4.45,7815,32.25,16.13,8.49,272.25,1120.25,-1.218,1.65,6.07
24/06/2000,6.5,283.55,1441.48,7.22,6.77,108.1,6.19,6.54,-0.35,22.34,1544.25,104.88,81.05,199.5,4.45,7815,32.25,16.13,8.49,272.25,1120.25,-1.218,1.65,6.07
25/06/2000,6.5,283.55,1441.48,7.22,6.77,108.1,6.19,6.54,-0.35,22.34,1544.25,104.88,81.05,199.5,4.45,7815,32.25,16.13,8.49,272.25,1120.25,-1.218,1.65,6.07
26/06/2000,6.5,284.1,1455.31,7.23,6.77,108.2,6.1,6.49,-0.39,22.45,1579.25,104.56,82.3,194.25,4.56,7920,31.63,15.96,8.57,274,1137.25,-1.349,1.65,6.07
27/06/2000,6.5,284.55,1450.55,7.23,6.78,107.36,6.09,6.49,-0.4,21.8,1557.5,105.38,81.75,196.75,4.69,7950,32.06,15.98,8.66,273.75,1138,-1.332,1.65,6.07
28/06/2000,6.5,291.28,1454.82,7.23,6.78,107.67,6.1,6.46,-0.36,20.29,1577.5,104.91,81.85,192.75,4.37,8040,31.9,15.96,8.65,271.5,1142.25,-1.286,1.65,6.07
29/06/2000,6.5,288.75,1442.39,7.21,6.78,106.91,6.03,6.35,-0.32,19.7,1560,105.75,80.8,194.75,4.42,8175,32.72,15.99,9.2,271.75,1140.75,-1.261,1.65,6.07
30/06/2000,6.5,289.15,1454.6,7.18,6.77,106.84,6.03,6.36,-0.33,19.54,1559.5,104.76,81.55,187.5,4.48,8290,32.5,15.86,8.5,259.5,1139.5,-0.945,1.63,5.85
01/07/2000,6.5,289.15,1454.6,7.18,6.77,106.84,6.03,6.36,-0.33,19.54,1559.5,104.76,81.55,187.5,4.48,8290,32.5,15.86,8.5,259.5,1139.5,-0.945,1.63,5.85
02/07/2000,6.5,289.15,1454.6,7.18,6.77,106.84,6.03,6.36,-0.33,19.54,1559.5,104.76,81.55,187.5,4.48,8290,32.5,15.86,8.5,259.5,1139.5,-0.945,1.63,5.85
03/07/2000,6.5,288.05,1469.54,7.19,6.77,107.09,5.99,6.29,-0.3,19.83,1558.5,104.76,81.55,183.25,4.48,8315,32.5,15.42,8.5,245.5,1133.5,-0.892,1.63,5.85
04/07/2000,6.5,286.85,1469.54,7.13,6.75,107.29,5.99,6.29,-0.3,19.83,1555.75,104.76,81.55,183.25,4.48,8200,32.5,15.42,8.5,245.5,1128.5,-0.876,1.63,5.85
05/07/2000,6.5,286.6,1446.23,7.11,6.75,107.12,5.98,6.29,-0.31,21.16,1568.25,102.02,81.35,185.25,4.11,8370,30.67,15.53,8.69,248,1129.25,-0.786,1.63,5.85
06/07/2000,6.5,282.7,1456.67,7.08,6.74,107.4,6.05,6.34,-0.29,20.94,1556,100.74,80.35,181.75,4.07,8360,29.99,15.37,8.86,244.5,1120,-0.66,1.63,5.85
07/07/2000,6.5,283.25,1478.9,7.1,6.74,107.65,6,6.28,-0.28,19.22,1543.5,101.63,80.6,183.75,4.26,8370,30.28,16,8.68,245.5,1122,-0.56,1.63,5.85
08/07/2000,6.5,283.25,1478.9,7.1,6.74,107.65,6,6.28,-0.28,19.22,1543.5,101.63,80.6,183.75,4.26,8370,30.28,16,8.68,245.5,1122,-0.56,1.63,5.85
09/07/2000,6.5,283.25,1478.9,7.1,6.74,107.65,6,6.28,-0.28,19.22,1543.5,101.63,80.6,183.75,4.26,8370,30.28,16,8.68,245.5,1122,-0.56,1.63,5.85
10/07/2000,6.5,283.95,1475.62,7.04,6.73,106.91,6.04,6.3,-0.26,20.33,1546.5,101.43,81.35,180.5,4.23,8410,29.69,15.8,8.66,247.25,1114,-0.541,1.63,5.85
11/07/2000,6.5,282.5,1480.88,7.06,6.73,107.09,6.05,6.31,-0.26,20.11,1572,101.7,81.8,178.25,4.26,8480,29.7,15.65,8.83,247,1126,-0.389,1.63,5.85
12/07/2000,6.5,281,1492.92,7.07,6.73,108.04,6.08,6.33,-0.25,20.03,1573.75,101.56,82.4,179,4.03,8418,30.32,15.63,9.17,243,1128.75,-0.276,1.63,5.85
13/07/2000,6.5,280.7,1495.84,7.08,6.73,108.54,6.01,6.28,-0.27,20.03,1570.2,102.73,82.35,179.75,4.17,8400,31.47,15.52,9.22,245,1122.5,-0.323,1.63,5.85
14/07/2000,6.5,280.8,1509.98,7.06,6.73,108.45,6.1,6.4,-0.3,19.32,1569.5,102.07,82.3,175.25,4.15,8090,31.4,15.42,9.2,242.5,1121.05,-0.219,1.63,5.85
15/07/2000,6.5,280.8,1509.98,7.06,6.73,108.45,6.1,6.4,-0.3,19.32,1569.5,102.07,82.3,175.25,4.15,8090,31.4,15.42,9.2,242.5,1121.05,-0.219,1.63,5.85
16/07/2000,6.5,280.8,1509.98,7.06,6.73,108.45,6.1,6.4,-0.3,19.32,1569.5,102.07,82.3,175.25,4.15,8090,31.4,15.42,9.2,242.5,1121.05,-0.219,1.63,5.85
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
